mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
11	10	55/2	55/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	2	74	D5	5	38
11	10	29	29	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1	-1	-1	65	F4	4	44
11	10	29	29	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	74	D5	5	39
11	10	59/2	59/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		9	75	D#5	5	40
11	10	30	30	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	64	E4	4	45
11	10	30	30	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	76	E5	5	41
12	11	61/2	61/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2	1	5	59	B3	3	52
12	11	61/2	61/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2	1	9	63	D#4	4	52
12	11	61/2	61/2	1.5	0	0	6/8	1	2	3/8			1/4	3/2	1	3	69	A4	4	50
12	11	61/2	61/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	77	E#5	5	47
12	11	31	31	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	78	F#5	5	48
12	11	32	32	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	5	59	B3	3	53
12	11	32	32	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	9	63	D#4	4	53
12	11	32	32	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1	-1	3	69	A4	4	51
12	11	32	32	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	78	F#5	5	49
13	12	67/2	67/2	3.0	0	0	6/8	2	2	3/4			1/2	3/2		0	72	C5	5	62
13	12	67/2	67/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2	1	-1	77	F5	5	59
13	12	67/2	67/2	3.0	0	0	6/8	1	2	3/4			1/2	3/2		8	80	G#5	5	58
13	12	67/2	67/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2	1	2	86	D6	6	54
13	12	35	35	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1	-1	-1	77	F5	5	60
13	12	35	35	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	86	D6	6	55
13	12	71/2	71/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		9	87	D#6	6	56
13	12	36	36	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	76	E5	5	61
13	12	36	36	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		4	88	E6	6	57
14	13	73/2	73/2	1.5	0	0	6/8	2	2	3/8			1/4	3/2	1	5	71	B4	4	70
14	13	73/2	73/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2	1	9	75	D#5	5	68
14	13	73/2	73/2	1.5	0	0	6/8	1	2	3/8			1/4	3/2	1	3	81	A5	5	66
14	13	73/2	73/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	89	E#6	6	63
14	13	37	37	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	90	F#6	6	64
14	13	38	38	0.5	3/8	3/8	6/8	2	2	1/8			1/8	1	-1	5	71	B4	4	71
14	13	38	38	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	9	75	D#5	5	69
14	13	38	38	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1	-1	3	81	A5	5	67
14	13	38	38	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	90	F#6	6	65
15	14	79/2	79/2	0.5	0	0	6/8	2	1	1/8			1/8	1		11	65	E#4	4	75
15	14	79/2	79/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	77	E#5	5	72
15	14	40	40	1.0	1/8	1/8	6/8	2	1	1/4			1/4	1	1	6	66	F#4	4	76
15	14	40	40	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	78	F#5	5	73
15	14	41	41	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1	-1	6	66	F#4	4	77
15	14	41	41	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	78	F#5	5	74
16	15	85/2	85/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	77	E#5	5	78
16	15	85/2	85/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	89	E#6	6	78
16	15	43	43	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	78	F#5	5	79
16	15	43	43	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	90	F#6	6	79
16	15	44	44	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	78	F#5	5	80
16	15	44	44	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	90	F#6	6	80
17	16	91/2	91/2	1.0	0	0	6/8	2	1	1/4			1/4	1		4	40	E2	2	86
17	16	91/2	91/2	1.0	0	0	6/8	2	1	1/4			1/4	1		5	47	B2	2	86
17	16	91/2	91/2	1.0	0	0	6/8	2	1	1/4			1/4	1		2	50	D3	3	86
17	16	91/2	91/2	1.0	0	0	6/8	2	1	1/4			1/4	1		8	56	G#3	3	86
17	16	91/2	91/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	65	E#4	4	81
17	16	91/2	91/2	0.5	0	0	6/8	1	1	1/8			1/8	1		11	77	E#5	5	81
17	16	46	46	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	0	6	66	F#4	4	82
17	16	46	46	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	6	78	F#5	5	82
17	16	47	47	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		4	52	E3	3	87
17	16	47	47	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		5	59	B3	3	87
17	16	47	47	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		2	62	D4	4	87
17	16	47	47	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	66	F#4	4	83
17	16	47	47	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	6	78	F#5	5	83
17	16	95/2	95/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		1	67	G4	4	84
17	16	95/2	95/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		1	79	G5	5	84
17	16	48	48	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	85
17	16	48	48	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		8	80	G#5	5	85
18	17	97/2	97/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		-1	53	F3	3	90
18	17	97/2	97/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		3	57	A3	3	90
18	17	97/2	97/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		0	60	C4	4	90
18	17	97/2	97/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	71	B4	4	88
18	17	97/2	97/2	1.5	0	0	6/8	1	1	3/8			1/4	3/2		5	83	B5	5	88
18	17	50	50	1.0	3/8	3/8	6/8	2	2	1/4			1/4	1		-1	41	F2	2	94
18	17	50	50	1.0	3/8	3/8	6/8	2	2	1/4			1/4	1		0	48	C3	3	94
18	17	50	50	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	91
18	17	50	50	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	89
18	17	50	50	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	89
18	17	101/2	101/2	0.75	1/2	1/2	6/8	2	1	3/16			1/8	3/2		5	59	B3	3	92
18	17	205/4	205/4	0.25	11/16	11/16	6/8	2	1	1/16			1/16	1		0	60	C4	4	93
19	18	103/2	103/2	1.0	0	0	6/8	2	2	1/4			1/4	1		6	42	F#2	2	101
19	18	103/2	103/2	1.0	0	0	6/8	2	2	1/4			1/4	1		2	50	D3	3	101
19	18	103/2	103/2	1.0	0	0	6/8	2	1	1/4			1/4	1		0	60	C4	4	98
19	18	105/2	105/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	50	D3	3	99
19	18	53	53	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		1	43	G2	2	100
19	18	53	53	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		4	52	E3	3	100
19	18	53	53	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		1	55	G3	3	100
19	18	53	53	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	95
19	18	107/2	107/2	0.75	1/2	1/2	6/8	1	1	3/16			1/8	3/2		2	62	D4	4	96
19	18	217/4	217/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	97
20	19	109/2	109/2	1.0	0	0	6/8	2	1	1/4			1/4	1		3	45	A2	2	108
20	19	109/2	109/2	1.0	0	0	6/8	2	1	1/4			1/4	1		6	54	F#3	3	108
20	19	109/2	109/2	1.0	0	0	6/8	2	1	1/4			1/4	1		0	60	C4	4	108
20	19	109/2	109/2	0.5	0	0	6/8	1	1	1/8			1/8	1		4	64	E4	4	102
20	19	55	55	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	2	62	D4	4	103
20	19	56	56	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		1	43	G2	2	109
20	19	56	56	1.5	3/8	3/8	6/8	1	2	3/8			1/4	3/2		1	55	G3	3	107
20	19	56	56	1.5	3/8	3/8	6/8	1	2	3/8			1/4	3/2		5	59	B3	3	107
20	19	56	56	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	2	62	D4	4	104
20	19	113/2	113/2	0.75	1/2	1/2	6/8	1	1	3/16			1/8	3/2		4	64	E4	4	105
20	19	57	57	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	41	F2	2	110
20	19	57	57	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	53	F3	3	110
20	19	229/4	229/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		-1	65	F4	4	106
21	20	115/2	115/2	1.0	0	0	6/8	2	1	1/4			1/4	1		4	40	E2	2	118
21	20	115/2	115/2	1.0	0	0	6/8	2	1	1/4			1/4	1		4	52	E3	3	118
21	20	115/2	115/2	0.5	0	0	6/8	1	1	1/8			1/8	1		1	55	G3	3	111
21	20	115/2	115/2	0.5	0	0	6/8	1	1	1/8			1/8	1		0	60	C4	4	111
21	20	115/2	115/2	0.5	0	0	6/8	1	1	1/8			1/8	1		1	67	G4	4	111
21	20	58	58	0.5	1/8	1/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	112
21	20	117/2	117/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	38	D2	2	119
21	20	117/2	117/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	50	D3	3	119
21	20	117/2	117/2	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-2	70	Bb4	4	113
21	20	59	59	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		7	37	C#2	2	120
21	20	59	59	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		7	49	C#3	3	120
21	20	59	59	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1		-2	58	Bb3	3	117
21	20	59	59	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1		4	64	E4	4	117
21	20	59	59	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	-2	70	Bb4	4	114
21	20	119/2	119/2	0.75	1/2	1/2	6/8	1	1	3/16			1/8	3/2		3	69	A4	4	115
21	20	241/4	241/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	116
22	21	121/2	121/2	1.0	0	0	6/8	2	1	1/4			1/4	1		2	38	D2	2	129
22	21	121/2	121/2	1.0	0	0	6/8	2	1	1/4			1/4	1		2	50	D3	3	129
22	21	121/2	121/2	1.0	0	0	6/8	1	2	1/4			1/4	1		3	57	A3	3	127
22	21	121/2	121/2	1.0	0	0	6/8	1	2	1/4			1/4	1		2	62	D4	4	127
22	21	121/2	121/2	0.5	0	0	6/8	1	1	1/8			1/8	1		1	67	G4	4	121
22	21	61	61	0.75	1/8	1/8	6/8	1	1	3/16			1/8	3/2		-1	65	F4	4	122
22	21	247/4	247/4	0.25	5/16	5/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	123
22	21	62	62	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		1	43	G2	2	132
22	21	62	62	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		-3	51	Eb3	3	130
22	21	62	62	1.5	3/8	3/8	6/8	1	2	3/8			1/4	3/2		-2	58	Bb3	3	128
22	21	62	62	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		-3	63	Eb4	4	124
22	21	125/2	125/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		2	62	D4	4	125
22	21	63	63	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1	1	4	52	E3	3	131
22	21	253/4	253/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	126
23	22	127/2	127/2	1.5	0	0	6/8	2	2	3/8			1/4	3/2		3	45	A2	2	147
23	22	127/2	127/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2	-1	4	52	E3	3	144
23	22	127/2	127/2	1.0	0	0	6/8	1	2	1/4			1/4	1		3	57	A3	3	139
23	22	127/2	127/2	0.5	0	0	6/8	1	1	1/8			1/8	1		2	62	D4	4	133
23	22	64	64	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1		7	61	C#4	4	134
23	22	129/2	129/2	0.25	1/4	1/4	6/8	1	2	1/16			1/16	1		3	57	A3	3	140
23	22	259/4	259/4	0.25	5/16	5/16	6/8	1	2	1/16			1/16	1		1	67	G4	4	141
23	22	65	65	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		10	46	A#2	2	148
23	22	65	65	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		9	51	D#3	3	145
23	22	65	65	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1		7	61	C#4	4	142
23	22	65	65	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		1	67	G4	4	135
23	22	131/2	131/2	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	66	F#4	4	136
23	22	66	66	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		4	52	E3	3	146
23	22	66	66	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		0	60	C4	4	143
23	22	66	66	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		4	64	E4	4	137
23	22	265/4	265/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		6	66	F#4	4	138
24	23	133/2	133/2	1.5	0	0	6/8	2	2	3/8			1/4	3/2		5	47	B2	2	163
24	23	133/2	133/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		6	54	F#3	3	160
24	23	133/2	133/2	1.0	0	0	6/8	1	2	1/4			1/4	1		5	59	B3	3	156
24	23	133/2	133/2	0.5	0	0	6/8	1	1	1/8			1/8	1		4	64	E4	4	149
24	23	67	67	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1		9	63	D#4	4	150
24	23	135/2	135/2	0.25	1/4	1/4	6/8	1	2	1/16			1/16	1		12	60	B#3	3	157
24	23	271/4	271/4	0.25	5/16	5/16	6/8	1	2	1/16			1/16	1		7	61	C#4	4	158
24	23	68	68	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		3	45	A2	2	164
24	23	68	68	1.0	3/8	3/8	6/8	2	1	1/4			1/4	1		6	54	F#3	3	161
24	23	68	68	1.5	3/8	3/8	6/8	1	2	3/8			1/4	3/2	1	7	61	C#4	4	159
24	23	68	68	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		9	63	D#4	4	151
24	23	137/2	137/2	0.25	1/2	1/2	6/8	1	1	1/16			1/16	1		4	64	E4	4	152
24	23	275/4	275/4	0.25	9/16	9/16	6/8	1	1	1/16			1/16	1		11	65	E#4	4	153
24	23	69	69	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		9	51	D#3	3	162
24	23	69	69	0.25	5/8	5/8	6/8	1	1	1/16			1/16	1		6	66	F#4	4	154
24	23	277/4	277/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		13	67	F##4	4	155
25	24	139/2	139/2	1.0	0	0	6/8	2	1	1/4			1/4	1		8	44	G#2	2	178
25	24	139/2	139/2	1.0	0	0	6/8	2	1	1/4			1/4	1		4	52	E3	3	178
25	24	139/2	139/2	1.0	0	0	6/8	1	2	1/4			1/4	1	-1	7	61	C#4	4	173
25	24	139/2	139/2	0.25	0	0	6/8	1	1	1/16			1/16	1		13	67	F##4	4	165
25	24	279/4	279/4	0.25	1/16	1/16	6/8	1	1	1/16			1/16	1		8	68	G#4	4	166
25	24	70	70	0.25	1/8	1/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	167
25	24	281/4	281/4	0.25	3/16	3/16	6/8	1	1	1/16			1/16	1		10	70	A#4	4	168
25	24	141/2	141/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	40	E2	2	179
25	24	141/2	141/2	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		4	52	E3	3	179
25	24	141/2	141/2	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	62	D4	4	174
25	24	141/2	141/2	0.375	1/4	1/4	6/8	1	1	3/32			1/16	3/2		8	68	G#4	4	169
25	24	141/2	141/2	0.375	1/4	1/4	6/8	1	1	3/32			1/16	3/2		5	71	B4	4	169
25	24	567/8	567/8	0.125	11/32	11/32	6/8	1	1	1/32			1/32	1		12	72	B#4	4	170
25	24	71	71	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		3	33	A1	1	180
25	24	71	71	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		3	45	A2	2	180
25	24	71	71	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		2	62	D4	4	175
25	24	71	71	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		8	68	G#4	4	171
25	24	71	71	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		12	72	B#4	4	171
25	24	143/2	143/2	0.75	1/2	1/2	6/8	1	2	3/16			1/8	3/2		7	61	C#4	4	176
25	24	143/2	143/2	1.0	1/2	1/2	6/8	1	1	1/4			1/4	1		3	69	A4	4	172
25	24	143/2	143/2	1.0	1/2	1/2	6/8	1	1	1/4			1/4	1		7	73	C#5	5	172
25	24	289/4	289/4	0.25	11/16	11/16	6/8	1	2	1/16			1/16	1		2	62	D4	4	177
26	25	145/2	145/2	3.0	0	0	6/8	2	2	3/4			1/2	3/2		3	45	A2	2	191
26	25	145/2	145/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		6	54	F#3	3	189
26	25	145/2	145/2	1.5	0	0	6/8	1	2	3/8			1/4	3/2	1	7	61	C#4	4	186
26	25	145/2	145/2	0.5	0	0	6/8	1	1	1/8			1/8	1		9	63	D#4	4	181
26	25	145/2	145/2	0.5	0	0	6/8	1	1	1/8			1/8	1		7	73	C#5	5	181
26	25	73	73	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1		9	63	D#4	4	182
26	25	74	74	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		9	51	D#3	3	190
26	25	74	74	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1	-1	7	61	C#4	4	187
26	25	74	74	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		6	66	F#4	4	183
26	25	149/2	149/2	0.75	1/2	1/2	6/8	1	1	3/16			1/8	3/2		8	68	G#4	4	184
26	25	75	75	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		0	60	C4	4	188
26	25	301/4	301/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		3	69	A4	4	185
27	26	151/2	151/2	1.5	0	0	6/8	2	2	3/8			1/4	3/2		8	44	G#2	2	199
27	26	151/2	151/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		4	52	E3	3	197
27	26	151/2	151/2	3.0	0	0	6/8	1	2	3/4			1/2	3/2		5	59	B3	3	196
27	26	151/2	151/2	3.0	0	0	6/8	1	2	3/4			1/2	3/2		4	64	E4	4	196
27	26	151/2	151/2	0.5	0	0	6/8	1	1	1/8			1/8	1		10	70	A#4	4	192
27	26	76	76	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	5	71	B4	4	193
27	26	77	77	1.5	3/8	3/8	6/8	2	2	3/8			1/4	3/2		7	49	C#3	3	200
27	26	77	77	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		8	56	G#3	3	198
27	26	77	77	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1	-1	5	71	B4	4	194
27	26	155/2	155/2	1.0	1/2	1/2	6/8	1	1	1/4			1/4	1		5	71	B4	4	195
28	27	157/2	157/2	3.0	0	0	6/8	2	2	3/4			1/2	3/2		6	42	F#2	2	211
28	27	157/2	157/2	1.5	0	0	6/8	2	1	3/8			1/4	3/2		4	52	E3	3	209
28	27	157/2	157/2	1.5	0	0	6/8	1	2	3/8			1/4	3/2	1	5	59	B3	3	206
28	27	157/2	157/2	0.5	0	0	6/8	1	1	1/8			1/8	1		7	61	C#4	4	201
28	27	157/2	157/2	0.5	0	0	6/8	1	1	1/8			1/8	1		5	71	B4	4	201
28	27	79	79	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1		7	61	C#4	4	202
28	27	80	80	1.5	3/8	3/8	6/8	2	1	3/8			1/4	3/2		7	49	C#3	3	210
28	27	80	80	1.0	3/8	3/8	6/8	1	2	1/4			1/4	1	-1	5	59	B3	3	207
28	27	80	80	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		4	64	E4	4	203
28	27	161/2	161/2	0.75	1/2	1/2	6/8	1	1	3/16			1/8	3/2		6	66	F#4	4	204
28	27	81	81	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		10	58	A#3	3	208
28	27	325/4	325/4	0.25	11/16	11/16	6/8	1	1	1/16			1/16	1		8	68	G#4	4	205
29	28	163/2	163/2	1.5	0	0	6/8	2	2	3/8			1/4	3/2		5	47	B2	2	221
29	28	163/2	163/2	3.0	0	0	6/8	2	1	3/4			1/2	3/2		6	54	F#3	3	220
29	28	163/2	163/2	1.5	0	0	6/8	1	2	3/8			1/4	3/2	1	3	57	A3	3	216
29	28	163/2	163/2	2.0	0	0	6/8	1	3	1/2			1/2	1		9	63	D#4	4	219
29	28	163/2	163/2	0.5	0	0	6/8	1	1	1/8			1/8	1		8	68	G#4	4	212
