path	filename	extension	md5	label_count	KeySig	TimeSig	composer	musescore	workTitle	movementTitle	reviewer	annotator
./WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia (copy 1).mscx	WWV090_Tristan_01_Vorspiel-Prelude_Ricordi1888Floridia (copy 1)	.mscx	988055d6597ac8fb1fa2cf70f1a33df6	360	3, 0	6/8	Richard Wagner	2.3.2	Tristan und Isolde			
