mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
74	74	0	4/4	1	0	3						75
75	75	0	4/4	1	0	3						76
76	76	0	4/4	1	0	2						77
77	77	0	4/4	1	0	2						78
78	78	0	4/4	1	0	2						79
79	79	0	4/4	1	0	2						80
80	80	0	4/4	1	0	2						81
81	81	0	4/4	1	0	3						82
82	82	0	4/4	1	0	3						83
83	83	0	4/4	1	0	3						84
84	84	0	4/4	1	0	2						85
85	85	0	4/4	1	0	3						86
86	86	0	4/4	1	0	4						87
87	87	0	4/4	1	0	3						88
88	88	0	4/4	1	0	3						89
89	89	0	4/4	1	0	4						90
90	90	0	4/4	1	0	4						91
91	91	0	4/4	1	0	4						92
92	92	0	4/4	1	0	4						93
93	93	0	4/4	1	0	4						94
94	94	0	4/4	1	0	4						95
95	95	0	4/4	1	0	4						96
96	96	0	4/4	1	0	3			double			97
97	97	4	4/4	1	0	4						98
98	98	4	4/4	1	0	4						99
99	99	4	4/4	1	0	4						100
100	100	4	4/4	1	0	4						101
101	101	4	4/4	1	0	4						102
102	102	4	4/4	1	0	4						103
103	103	4	4/4	1	0	4						104
104	104	4	4/4	1	0	4						105
105	105	4	4/4	1	0	2						106
106	106	4	4/4	1	0	2						107
107	107	4	4/4	1	0	4						108
108	108	4	4/4	1	0	4			double			109
109	109	3	4/4	1	0	3						110
110	110	3	4/4	1	0	2						111
111	111	3	4/4	1	0	4						112
112	112	3	4/4	1	0	4						113
113	113	3	4/4	1	0	4						114
114	114	3	4/4	1	0	4						115
115	115	3	4/4	1	0	4						116
116	116	3	4/4	1	0	3						117
117	117	3	4/4	1	0	4			double			118
118	118	0	4/4	1	0	4						119
119	119	0	4/4	1	0	4						120
120	120	0	4/4	1	0	3						121
121	121	0	4/4	1	0	3			double			122
122	122	-3	4/4	1	0	4						123
123	123	-3	4/4	1	0	3						124
124	124	-3	4/4	1	0	3						125
125	125	-3	4/4	1	0	3						126
126	126	-3	4/4	1	0	4						127
127	127	-3	4/4	1	0	3						128
128	128	-3	4/4	1	0	5						129
129	129	-3	4/4	1	0	4						130
130	130	-3	4/4	1	0	4						131
131	131	-3	4/4	1	0	4						132
132	132	-3	4/4	1	0	3						133
133	133	-3	4/4	1	0	4						134
134	134	-3	4/4	1	0	4						135
135	135	-3	4/4	1	0	4						136
136	136	-3	4/4	1	0	4						137
137	137	-3	4/4	1	0	3						138
138	138	-3	4/4	1	0	4						139
139	139	-3	4/4	1	0	2						140
140	140	-3	4/4	1	0	3						141
141	141	-3	4/4	1	0	2						142
142	142	-3	4/4	1	0	3						143
143	143	-3	4/4	1	0	3						144
144	144	-3	4/4	1	0	2						145
145	145	-3	4/4	1	0	2						146
146	146	-3	4/4	1	0	2						147
147	147	-3	4/4	1	0	2						148
148	148	-3	4/4	1	0	2						149
149	149	-3	4/4	1	0	4						150
150	150	-3	4/4	1	0	3			double			151
151	151	0	4/4	1	0	3						152
152	152	0	4/4	1	0	4						153
153	153	0	4/4	1	0	4						154
154	154	0	4/4	1	0	4						155
155	155	0	4/4	1	0	4						156
156	156	0	4/4	1	0	4						157
157	157	0	4/4	1	0	4						158
158	158	0	4/4	1	0	4						159
159	159	0	4/4	1	0	4						160
160	160	0	4/4	1	0	3						161
161	161	0	4/4	1	0	4						162
162	162	0	4/4	1	0	4						163
163	163	0	4/4	1	0	4						164
164	164	0	4/4	1	0	3						165
165	165	0	4/4	1	0	3						166
166	166	0	4/4	1	0	3						167
167	167	0	4/4	1	0	3						168
168	168	0	4/4	1	0	3						169
169	169	0	4/4	1	0	3						170
170	170	0	4/4	1	0	3						171
171	171	0	4/4	1	0	3						172
172	172	0	4/4	1	0	2						173
173	173	0	4/4	1	0	3						174
174	174	0	4/4	1	0	2						175
175	175	0	4/4	1	0	3						176
176	176	0	4/4	1	0	3						177
177	177	0	4/4	1	0	3						178
178	178	0	4/4	1	0	3						179
179	179	0	4/4	1	0	3						180
180	180	0	4/4	1	0	3						181
181	181	0	4/4	1	0	3						182
182	182	0	4/4	1	0	3						183
183	183	0	4/4	1	0	3						184
184	184	0	4/4	1	0	3						185
185	185	0	4/4	1	0	3						186
186	186	0	4/4	1	0	3						187
187	187	0	4/4	1	0	4						188
188	188	0	4/4	1	0	3						189
189	189	0	4/4	1	0	3						190
190	190	0	4/4	1	0	3						191
191	191	0	4/4	1	0	3						192
192	192	0	4/4	1	0	3						193
193	193	0	4/4	1	0	3						194
194	194	0	4/4	1	0	3						195
195	195	0	4/4	1	0	3						196
196	196	0	4/4	1	0	3						197
197	197	0	4/4	1	0	3						198
198	198	0	4/4	1	0	3						199
199	199	0	4/4	1	0	3						200
200	200	0	4/4	1	0	3						201
201	201	0	4/4	1	0	3						202
202	202	0	4/4	1	0	3						203
203	203	0	4/4	1	0	4						204
204	204	0	4/4	1	0	3						205
205	205	0	4/4	1	0	3						206
206	206	0	4/4	1	0	3						207
207	207	0	4/4	1	0	3						208
208	208	0	4/4	1	0	4						209
209	209	0	4/4	1	0	4						210
210	210	0	4/4	1	0	3						211
211	211	0	4/4	1	0	2						212
212	212	0	4/4	1	0	2						213
213	213	0	4/4	1	0	2						214
214	214	0	4/4	1	0	2						215
215	215	0	4/4	1	0	2						216
216	216	0	4/4	1	0	2						217
217	217	0	4/4	1	0	2						218
218	218	0	4/4	1	0	2						219
219	219	0	4/4	1	0	2						220
220	220	0	4/4	1	0	2						221
221	221	0	4/4	1	0	2			double			222
222	222	0	4/4	1	0	3	lastMeasure		end			
